date,next_date,n_stocks,pred_sigma_daily,pred_sigma_annual,realized_return_next,factor_var_daily,specific_var_daily,factor_risk_share,specific_risk_share,factor_vol_annual_component,specific_vol_annual_component,z,realized_vol_daily_rolling,realized_vol_annual_rolling
2024-06-11,2024-06-12,494,0.007565434080760736,0.12009754282767272,0.006342189054420841,5.6819414472494424e-05,4.163783578416207e-07,0.9927252102705052,0.007274789729494799,0.11965990325530351,0.01024340500888686,0.8383113231465903,0.006563871092560622,0.1041982232928074
2024-06-12,2024-06-13,494,0.007564837627334457,0.12008807442306534,-0.002786451590119771,5.68099703166957e-05,4.1679801123951663e-07,0.992716729890266,0.007283270109733889,0.11964995829421471,0.010248565696347866,-0.36834255107490044,0.006502399594014772,0.10322239350558267
2024-06-13,2024-06-14,494,0.007545136666787938,0.11977533136989423,-0.006987726441262937,5.651171097090287e-05,4.173763496049254e-07,0.992668486897478,0.007331513102522061,0.11933545644387307,0.010255673556643719,-0.926123243336519,0.006233042762338033,0.09894648636226505
2024-06-14,2024-06-17,494,0.007559193148342025,0.1199984710968983,0.00738273957065161,5.672487072616083e-05,4.1653032778017924e-07,0.9927105335168982,0.007289466483101771,0.11956030872740557,0.010245274159367584,0.9766570883654274,0.006503689764234697,0.10324287432288785
2024-06-17,2024-06-18,494,0.00753534089833437,0.11961982836652074,0.0026583889447483106,5.6364407290711985e-05,4.169551633986519e-07,0.9926568305976169,0.007343169402383137,0.11917982479119282,0.010250497606285281,0.3527894730463923,0.00652540629879138,0.1035876136215386
2024-06-18,2024-06-20,494,0.007535703459471371,0.11962558384614211,0.0005795221927642633,5.636992760138125e-05,4.168990277075503e-07,0.9926585257100105,0.007341474289989567,0.11918566086383074,0.010249807558305799,0.07690352942907824,0.0065286190139146084,0.10363861389303475
2024-06-20,2024-06-21,494,0.00751347842750896,0.1192727724014241,0.001465832755761468,5.603484000310417e-05,4.1751807753834133e-07,0.9926040631120863,0.007395936887913777,0.11883088689722993,0.0102574146615832,0.19509375982163488,0.006546173315137652,0.10391727978588888
2024-06-21,2024-06-24,494,0.007512612678446694,0.11925902906112484,0.0044952710033470825,5.602220164031885e-05,4.171476160391607e-07,0.9926089222938344,0.007391077706165581,0.11881748530145027,0.010252862977815929,0.5983632054190399,0.006586233428253478,0.10455321436667445
2024-06-24,2024-06-25,494,0.007511916141242188,0.11924797187579267,-0.005842593526611577,5.6011172834503345e-05,4.1771127855157947e-07,0.992597562664633,0.00740243733536707,0.11880578922887068,0.010259787629137262,-0.7777767239086129,0.005971473418073496,0.09479420174913182
2024-06-25,2024-06-26,494,0.007500659894633494,0.11906928450045696,-0.0040056655310455975,5.584213091710272e-05,4.1776793786062316e-07,0.9925743212063425,0.007425678793657607,0.11862637561314046,0.010260483436021768,-0.5340417493014896,0.005825933338116143,0.09248382460497416
2024-06-26,2024-06-27,494,0.0075001579314877154,0.11906131608255067,0.001896850185400499,5.583403771349443e-05,4.1833128376365543e-07,0.9925633125996162,0.007436687400383906,0.11861777903754815,0.010267399062491005,0.25290803243449084,0.005600355105196752,0.08890288117200948
2024-06-27,2024-06-28,494,0.00745777674108043,0.11838853554204334,-9.589948660458311e-05,5.520014115144428e-05,4.1829276835595935e-07,0.9924792422426146,0.0075207577573853,0.11794250959753212,0.010266926396234746,-0.012858991350107093,0.004985437638309285,0.07914136900672529
2024-06-28,2024-07-01,494,0.00745722903108224,0.11837984091536859,-0.006955416914646798,5.51907289347584e-05,4.195358872573675e-07,0.9924557833234544,0.007544216676545582,0.11793245393681553,0.010282171151505728,-0.9327079650706912,0.005199495919507615,0.08253943887547358
2024-07-01,2024-07-02,494,0.0074608731044508835,0.11843768878672481,0.00426820515401021,5.5244926630050524e-05,4.197008506680434e-07,0.99246018756142,0.00753981243857999,0.11799034498963351,0.010284192450958263,0.5720785080051763,0.0046551002784291536,0.07389742598874645
2024-07-02,2024-07-03,494,0.007444369056116041,0.11817569514160611,0.0012503378616063217,5.4998696511528064e-05,4.1993413212997237e-07,0.9924225097723878,0.007577490227612265,0.11772710614342423,0.010287050174697946,0.1679575330268032,0.004540201135054481,0.07207345863340402
2024-07-03,2024-07-05,494,0.007442479723888262,0.11814570292229401,-0.0006728761674777234,5.497049908303882e-05,4.2000535744907464e-07,0.9924173761966668,0.00758262380333316,0.11769692336219238,0.010287922534562885,-0.09041021170914051,0.004498829477313274,0.07141670392714573
2024-07-05,2024-07-08,494,0.007436777749846892,0.11805518689052036,0.0015851873511619529,5.4885677481116346e-05,4.1998581950147e-07,0.9924060974150404,0.007593902584959656,0.11760608285816393,0.010287683243294888,0.21315513310782866,0.004210896456645989,0.06684590892557019
2024-07-08,2024-07-09,494,0.007412625547249021,0.11767178256038986,-0.0018004638352664463,5.4526276126548865e-05,4.2074137717998784e-07,0.9923427804402407,0.007657219559759275,0.11722039747369191,0.010296932895253661,-0.24289151310693627,0.004188409411839528,0.06648893815589822
2024-07-09,2024-07-10,494,0.00741307487844462,0.11767891547198901,0.008490455235344915,5.4532790850167796e-05,4.208883032589349e-07,0.9923410350363651,0.007658964963635009,0.1172273999295484,0.010298730621841296,1.1453351510090704,0.00449931508495843,0.07142441270952875
2024-07-10,2024-07-11,494,0.007410561663417003,0.11763901942026318,0.010792034808292036,5.449545095617512e-05,4.2097321113066716e-07,0.992334293109687,0.007665706890312997,0.1171872588678314,0.010299769376298099,1.4563045688652754,0.004992292106458755,0.07925018031528394
2024-07-11,2024-07-12,494,0.007409409228451228,0.11762072508233348,0.007895730519994305,5.447743154825445e-05,4.219135664037656e-07,0.9923147796112578,0.007685220388742196,0.11716788275871559,0.010311266592118978,1.0656356366005082,0.005086266865680583,0.08074198336979273
2024-07-12,2024-07-15,494,0.007420511582339258,0.11779696948646443,0.0015274177854425267,5.464248085697947e-05,4.2151128665160643e-07,0.9923450648919148,0.00765493510808515,0.11734523925562054,0.010306349704730808,0.20583726182407228,0.0049605650032451005,0.0787465281657411
2024-07-15,2024-07-16,494,0.007411076088310149,0.1176471856622761,0.016286573230054655,5.450250529415289e-05,4.215434925695743e-07,0.9923249741801359,0.007675025819864171,0.11719484346218706,0.01030674342979065,2.1975989769885453,0.005859357979917139,0.09301442434417524
2024-07-16,2024-07-17,494,0.007466040834336571,0.11851972395544652,-0.006227489107240969,5.532002519813422e-05,4.2174054184690877e-07,0.9924340297396713,0.007565970260328742,0.11807051431212547,0.010309152076937318,-0.8341086320611237,0.005802439369128914,0.09211086940947372
2024-07-17,2024-07-18,495,0.0074789966510171325,0.11872539116925757,-0.008588169696415312,5.5513765602309246e-05,4.216253036162376e-07,0.9924622801988575,0.007537719801142445,0.11827708540449385,0.010307743521803978,-1.1483050597766125,0.006119146603418242,0.09713844089154151
2024-07-18,2024-07-19,495,0.007492988138509176,0.11894749914751249,-0.005972686061633763,5.572261390779873e-05,4.2225733604048457e-07,0.9924791467735921,0.007520853226407905,0.11849936162176267,0.010315466479137147,-0.7971033653367164,0.006315768013277209,0.10025970900904788
2024-07-19,2024-07-22,495,0.0074985847100028005,0.11903634196571282,0.009078343040445542,5.5807128028069215e-05,4.2164462501857035e-07,0.992501265719955,0.007498734280045074,0.11858919117302993,0.010307979700439836,1.2106741994039767,0.00655717163751555,0.10409187274099391
2024-07-22,2024-07-23,495,0.00751661292438523,0.11932253099674361,-0.0034595316166949478,5.607816515166355e-05,4.2130470337151644e-07,0.9925432096185595,0.007456790381440561,0.1188768169922934,0.010303823816895461,-0.4602513993332837,0.00664130015884692,0.10542737161465628
2024-07-23,2024-07-24,495,0.007520440091205754,0.119383285386542,-0.014000243382144648,5.613437232364329e-05,4.226468417715126e-07,0.9925270665249281,0.007472933475071923,0.1189363772172253,0.010320223065729791,-1.8616255448289845,0.007361476260660048,0.11685981280807309
2024-07-24,2024-07-25,495,0.007575107015856319,0.12025109591193861,-0.0004894579056137572,5.6957653295552614e-05,4.245930061230119e-07,0.9926006206886568,0.007399379311343085,0.11980537813670662,0.010343956571012806,-0.06461399219697056,0.007231138109298323,0.11479075879899098
2024-07-25,2024-07-26,495,0.0075753460499191775,0.1202548904600498,0.013739258199708877,5.695512962516553e-05,4.3073815086054886e-07,0.9924940030088645,0.007505996991135456,0.11980272394875549,0.010418541837361807,1.813680604050486,0.00769823759400173,0.12220573324330078
2024-07-26,2024-07-29,495,0.007621961087434363,0.12099488123977656,0.001231680838929884,5.765530561309534e-05,4.3898520526827493e-07,0.9924435740744164,0.00755642592558358,0.12053686993820616,0.010517807363115436,0.1615963168534729,0.007697284195062372,0.12219059850433814
2024-07-29,2024-07-30,495,0.007599658229280554,0.12064083434257099,0.0026593278808352185,5.73186340586744e-05,4.361711431972514e-07,0.9924478813204772,0.007552118679522729,0.12018442404399146,0.010484041591185498,0.3499272994394871,0.007695285729017195,0.12215887383938327
2024-07-30,2024-07-31,495,0.007592347814448688,0.12052478510481598,0.005976888185573742,5.7206790618333017e-05,4.3695471723075715e-07,0.9924197375675871,0.007580262432413017,0.12006711138284255,0.010493454566640617,0.7872252867814313,0.00750331356883644,0.11911141027246647
2024-07-31,2024-08-01,495,0.007598036802805554,0.12061509499523883,-0.012159877492745039,5.729138600218751e-05,4.3877725460013794e-07,0.9923995147450315,0.007600485254968485,0.12015585409188873,0.010515315884900215,-1.6003972879224588,0.008096163764163495,0.1285226153617752
2024-08-01,2024-08-02,495,0.007636413093368839,0.12122429972166847,-0.020269438480703592,5.7873755899545085e-05,4.4104903302995456e-07,0.9924367571229998,0.007563242877000205,0.12076500522372101,0.010542502374841969,-2.6543140389176663,0.009364347884075138,0.14865441414934033
2024-08-02,2024-08-05,495,0.007726964814740077,0.12266176373489113,-0.024509183076591882,5.926453760041164e-05,4.41447647819518e-07,0.9926063082958236,0.007393691704176279,0.12220746080049177,0.01054726539205867,-3.171903025860528,0.01081613603015782,0.17170083649465806
2024-08-05,2024-08-06,495,0.007881087019844784,0.1251083778922108,0.011633964222943407,6.167189220608786e-05,4.3964040827806915e-07,0.9929217588139762,0.007078241186023859,0.12466481795572534,0.010525653560994368,1.4761877636484384,0.011147274873295875,0.17695750266491958
2024-08-06,2024-08-07,495,0.007904865558927361,0.12548585049792838,-0.008400703278594985,6.20484807462039e-05,4.3841875851207464e-07,0.9929838292188111,0.007016170781188888,0.12504486054230052,0.010511019319982379,-1.06272563599866,0.01128130768843276,0.17908520764316413
2024-08-07,2024-08-08,495,0.00790549327657678,0.12549581520669195,0.02050783077060192,6.205628048773048e-05,4.4054345827017667e-07,0.992950946456882,0.007049053543117981,0.12505271961420147,0.010536458203973692,2.594124117639143,0.0120496124036483,0.19128166688863588
2024-08-08,2024-08-09,495,0.007996778838505405,0.1269449285776155,0.0020807306151680903,6.350831811389998e-05,4.401536780678795e-07,0.993117057128437,0.006882942871563106,0.12650729688323437,0.01053179599465854,0.2601960936007301,0.011802184752751532,0.18735387469811332
2024-08-09,2024-08-12,495,0.007992757468210912,0.12688109130324193,-0.00428470450412672,6.344469476677372e-05,4.3947717886759636e-07,0.9931207188653624,0.006879281134637622,0.12644391278834652,0.010523699400621166,-0.536073379076996,0.011665096594610996,0.1851776676533228
2024-08-12,2024-08-13,495,0.007997737042939558,0.12696013960144306,0.012344420253905088,6.352543218520917e-05,4.3836562279842377e-07,0.9931466604888877,0.00685333951111241,0.12652434117857606,0.010510382340581279,1.5434891379434392,0.012021486289252592,0.19083517866441027
2024-08-13,2024-08-14,495,0.008032597391653885,0.12751353048133368,0.002385700727728793,6.408352846407468e-05,4.3909239233011997e-07,0.9931947526851502,0.0068052473148497925,0.12707890923731924,0.010519091351784632,0.29700240300946856,0.011411802117281983,0.18115674248045088
2024-08-14,2024-08-15,495,0.008033441476487869,0.12752692991267064,0.014259579038211553,6.409727673262588e-05,4.389052235297207e-07,0.993199082898522,0.006800917101478096,0.1270925400510263,0.010516849163579823,1.775027437486939,0.011834891396550336,0.1878730765723806
2024-08-15,2024-08-16,495,0.008032696666415682,0.12751510641932073,0.002354141428020891,6.408465139418933e-05,4.395643404562662e-07,0.9931876066147945,0.006812393385205405,0.1270800226287976,0.010524742932489091,0.2930698774999737,0.011691611858654218,0.18559858442095628
2024-08-16,2024-08-19,495,0.008015199463986426,0.12723734694171776,0.007604807892303039,6.380611349446024e-05,4.373089530280545e-07,0.9931929381037333,0.006807061896266577,0.1268035512144829,0.01049770718600351,0.948798333275754,0.011707202984582199,0.18584608587214585
2024-08-19,2024-08-20,495,0.00800399371048158,0.1270594611195563,-0.004294024120567581,6.362733250071969e-05,4.365828167089991e-07,0.9931851992725422,0.006814800727457662,0.12662577853731585,0.010488988026052264,-0.5364851942530099,0.011601647020645365,0.18417043689228646
2024-08-20,2024-08-21,495,0.00800986092890191,0.12715260032452363,0.007821156822347379,6.372159066840531e-05,4.362814319440837e-07,0.9931998768403402,0.006800123159659901,0.12671953617512233,0.010485366986896982,0.9764410258518181,0.011682958482648529,0.18546121633548315
2024-08-21,2024-08-22,495,0.008022381801231252,0.1273513630108098,-0.003962969947739236,6.392223922723419e-05,4.36370537492208e-07,0.9932197022420555,0.006780297757944634,0.12691888860710612,0.01048643769103867,-0.4939891974639017,0.011245561195771418,0.17851774966421588
2024-08-22,2024-08-23,495,0.008024291391584228,0.12738167681788967,0.01313427955186708,6.395335755915271e-05,4.358947779000266e-07,0.9932303177614443,0.006769682238555693,0.12694977788443146,0.010480719633250701,1.6368148800830116,0.011529640082380067,0.1830273621843595
2024-08-23,2024-08-26,495,0.008044085677834625,0.12769590137068113,-0.0009893426027153401,6.427122430618007e-05,4.360900861640602e-07,0.9932605750948049,0.006739424905195206,0.12726487545728152,0.010483067380940713,-0.12299006280371441,0.011217031866349305,0.1780648605998818
2024-08-26,2024-08-27,495,0.008012160438398013,0.12718910390610833,0.00018364481139697045,6.37590842691715e-05,4.3563062145874385e-07,0.993213917653487,0.006786082346513043,0.1267568113981699,0.010477543443365123,0.02292076061243841,0.011219198253127763,0.17809925092383808
2024-08-27,2024-08-28,495,0.008006309387606731,0.1270962213542955,-0.0037396041662007325,6.366540739635447e-05,4.3558261372520646e-07,0.9932047443626579,0.006795255637342146,0.12666365960243423,0.010476966099914232,-0.4670821454875835,0.01126286722807659,0.1787924744101803
2024-08-28,2024-08-29,495,0.008001388903410796,0.12701811108922068,0.0030942129617683957,6.358630202639716e-05,4.359223572282605e-07,0.9931910776074229,0.006808922392577064,0.1265849442495121,0.01048105118876545,0.38670948245615316,0.01121461536051811,0.17802649975905532
2024-08-29,2024-08-30,495,0.007971235335901787,0.12653943804459927,0.008299058472696585,6.310150550077585e-05,4.390872795534253e-07,0.9930896571728339,0.006910342827166019,0.126101464647305,0.010519030109637636,1.04112576319486,0.010926126978006453,0.17344688866151262
2024-08-30,2024-09-03,495,0.007984461880822755,0.12674940293599232,-0.016027254538438812,6.331271523836289e-05,4.389162879487585e-07,0.9931152148197556,0.006884785180244501,0.12631232813968496,0.010516981723055678,-2.00730553638604,0.010532159686939728,0.1671928518003745
2024-09-03,2024-09-04,495,0.00805027096624981,0.12779408978028386,-0.001279712762601188,6.436725224546809e-05,4.3961038457654533e-07,0.9932166075206249,0.006783392479375183,0.12735991349658635,0.010525294148539956,-0.1589651786835863,0.008678686815339122,0.13776988212001476
2024-09-04,2024-09-05,495,0.008049204643486093,0.12777716243118314,-0.0057506001750537335,6.434991129328927e-05,4.397840994288234e-07,0.9932121289232323,0.006787871076767742,0.12734275655061383,0.01052737351175798,-0.7144308574273198,0.008641681627987995,0.13718244298231214
2024-09-05,2024-09-06,495,0.008025305961947117,0.12739778262309637,-0.012786421962350102,6.396528984804157e-05,4.402459348223811e-07,0.9931644705773953,0.006835529422604619,0.1269616203492476,0.01053289967555184,-1.593262864117374,0.008956886427782874,0.14218616405617907
2024-09-06,2024-09-09,495,0.008067298269198405,0.12806438983488472,0.010480680333479668,6.464086021783349e-05,4.4044114637808313e-07,0.9932324471523201,0.006767552847679889,0.12763031291544358,0.01053523463845381,1.2991561714652042,0.008148965035018649,0.1293608095513206
2024-09-09,2024-09-10,495,0.008086693663533508,0.128372282174829,0.000461519424168633,6.495475536351601e-05,4.3985904431699324e-07,0.9932737726447347,0.006726227355265309,0.12793982316544775,0.010528270473723702,0.05707146126356053,0.008150585022775266,0.12938652605970646
2024-09-10,2024-09-11,495,0.008086720163263682,0.1283727028450041,0.003202419176626315,6.495474069642103e-05,4.4030230251436386e-07,0.9932670385655755,0.0067329614344245,0.12793980872073438,0.010533573953488896,0.3960096444506947,0.008052854739500745,0.1278351059090808
2024-09-11,2024-09-12,495,0.008087300665723494,0.12838191803586882,0.006261873079862448,6.496363907246114e-05,4.40792985350535e-07,0.9932605028209569,0.006739497179043056,0.12794857188050288,0.010539441745573377,0.7742846888829324,0.007756769093522622,0.12313489199287665
2024-09-12,2024-09-13,495,0.008092844008859575,0.12846991588008863,0.00969334915830888,6.505336671058294e-05,4.407574411513764e-07,0.9932702750535263,0.006729724946473767,0.12803690253620986,0.010539016802821165,1.1977679475468903,0.007961471367021602,0.12638443984380363
2024-09-13,2024-09-16,495,0.00810833669996573,0.12871585472692482,0.006926695934023442,6.530434887469986e-05,4.4077516531127994e-07,0.9932956980194754,0.006704301980524565,0.12828365412796897,0.010539228703204166,0.8542684141437685,0.007537692253621109,0.11965715497451675
2024-09-16,2024-09-17,495,0.00809211608390607,0.12845836042968806,0.002106177739435054,6.504141830837792e-05,4.4092440703340476e-07,0.9932665144717001,0.006733485528300027,0.12802514367776055,0.010541012786844441,0.26027527504504117,0.007536417843250818,0.11963692433706856
2024-09-17,2024-09-18,495,0.008067418584365289,0.12806629977894785,-0.0017577697733206572,6.464216919124387e-05,4.4107342411855904e-07,0.9932229341010977,0.006777065898902322,0.12763160516186206,0.010542793883875226,-0.2178850340959408,0.0074302653228009025,0.11795180531614952
2024-09-18,2024-09-19,495,0.008067829177332132,0.12807281774022988,0.011943754824985083,6.464894253715528e-05,4.4092509745637147e-07,0.9932259026868582,0.006774097313141696,0.12763829174414368,0.010541021039681386,1.4804174161920767,0.007691686388717767,0.12210173608348619
2024-09-19,2024-09-20,495,0.008095647640147346,0.1285144221470208,-0.0028372627505685558,6.509797884995434e-05,4.415318634689315e-07,0.9932631193205032,0.0067368806794967494,0.12808079742954637,0.010548271403133821,-0.35046766814531416,0.007624266793681699,0.12103148319173747
2024-09-20,2024-09-23,495,0.008091830573072698,0.12845382808571779,0.005058465458323673,6.50348342970251e-05,4.428877262889115e-07,0.9932360547587281,0.006763945241271783,0.12801866365046283,0.01056445488535995,0.6251323989848233,0.007568663174801157,0.12014880310641869
2024-09-23,2024-09-24,495,0.008008135241025637,0.12712520587875678,0.0013410279654895007,6.368835219957727e-05,4.418778389794561e-07,0.9931096794957108,0.006890320504289287,0.12668648212928432,0.010552403300804179,0.16745820657715935,0.007100816626270416,0.11272196939150518
2024-09-24,2024-09-25,495,0.00800367199683533,0.12705435407374815,-0.006053960837114064,6.361662433845852e-05,4.4214109446750407e-07,0.9930978829910411,0.006902117008958851,0.12661512284593635,0.01055554621068048,-0.7563979182939798,0.007260863895303366,0.1152626410227626
2024-09-25,2024-09-26,495,0.00801504557898891,0.12723490409311417,0.007922598940617568,6.379862347360235e-05,4.423321596673375e-07,0.9931144835050018,0.00688551649499838,0.12679610843928843,0.010557826681479908,0.9884658624258248,0.007417591918071999,0.11775062125308662
2024-09-26,2024-09-27,495,0.007968022409478975,0.12648843441882623,0.003465893412064786,6.304533356454688e-05,4.44047553412239e-07,0.9930059555536188,0.006994044446381162,0.12604532541219374,0.010578278851490173,0.4349753594997004,0.00734078630612157,0.11653136996199683
2024-09-27,2024-09-30,495,0.007969515652773995,0.12651213892125945,0.0006127443082016544,6.306899941951455e-05,4.441803202951608e-07,0.9930064858645905,0.006993514135409457,0.12606898053731405,0.010579860146258105,0.07688601602637835,0.00733563420611966,0.1164495829099881
2024-09-30,2024-10-01,495,0.007959423751877148,0.12635193496108563,-0.005579314013011738,6.290846111628212e-05,4.4396534566395755e-07,0.9929921335226105,0.007007866477389534,0.12590842784064574,0.010577299613196051,-0.7009695911335182,0.007316630889605657,0.1161479146124991
2024-10-01,2024-10-02,495,0.007966190948535862,0.1264593608776778,-0.0005779730230465182,6.301568146810713e-05,4.4451676042756054e-07,0.9929953455419922,0.007004654458007742,0.12601568049240142,0.0105838661947204,-0.07255324744039009,0.006233571637607439,0.09895488199688958
2024-10-02,2024-10-03,495,0.007930802957424508,0.12589759393440497,-0.004431810072265396,6.245319098955423e-05,4.4444455993909177e-07,0.9929338431237312,0.00706615687626865,0.12545199930398745,0.01058300661932379,-0.5588097568502202,0.006342480868475887,0.10068376243903297
2024-10-03,2024-10-04,495,0.007887642821017182,0.1252124480094925,0.007559108902719805,6.177087353517474e-05,4.440357367691593e-07,0.9928628725499179,0.007137127450082119,0.12476481928357863,0.0105781381001492,0.9583482764429984,0.006255102924454236,0.0992966805793125
2024-10-04,2024-10-07,495,0.007891182763437216,0.1252686428532859,-0.008181926078690081,6.182654122791378e-05,4.4422417805485317e-07,0.9928662483083551,0.007133751691644929,0.12482102543015049,0.010580382453854068,-1.0368440731850728,0.00577107576695666,0.09161298766007203
2024-10-07,2024-10-08,495,0.007907913298319903,0.12553423186088997,0.003892194670150075,6.209037677553536e-05,4.447159582094014e-07,0.9928885376391323,0.00711146236086777,0.12508706946537246,0.010586237361252068,0.4921898512692346,0.0054736724389348205,0.0868918561898995
2024-10-08,2024-10-09,495,0.00789353026629546,0.12530590830587546,0.007044704731688857,6.186294172749783e-05,4.448783374246366e-07,0.9928599919406409,0.007140008059358996,0.12485776433738294,0.010588169862209826,0.892465664161573,0.005571578452291141,0.08844606596909106
2024-10-09,2024-10-10,495,0.00789086595343795,0.1252636136504604,-0.003902462747692074,6.182146122129308e-05,4.4430427383314136e-07,0.9928643891181598,0.007135610881840339,0.12481589733589972,0.010581336258051325,-0.49455443429397256,0.005725538896759192,0.09089011225591165
2024-10-10,2024-10-11,495,0.007884596422052869,0.12516408792516936,0.01019541414726785,6.172253786993552e-05,4.4432286871336974e-07,0.9928527375609119,0.007147262439088161,0.12471599553875899,0.010581557679083415,1.2930800261065647,0.005934896849235719,0.09421356671939107
2024-10-11,2024-10-14,495,0.007905581170205274,0.12549721047478887,0.00663620586572609,6.2054750508152e-05,4.4346313055218697e-07,0.9929043871059131,0.007095612894086896,0.125051178035452,0.010571315381689789,0.8394330186295179,0.005775084685218137,0.09167662726454956
2024-10-14,2024-10-15,495,0.007860502175777924,0.12478160362314306,-0.004209496288771716,6.134490991205282e-05,4.425845433566456e-07,0.99283698833789,0.007163011662109847,0.12433389440469285,0.010560838268143049,-0.5355251095462127,0.005808430089468292,0.09220596914662652
2024-10-15,2024-10-16,495,0.00786290644438664,0.12481977020408502,0.006471303608886279,6.138187554088006e-05,4.434222122968972e-07,0.9928278192194535,0.007172180780546446,0.1243713497406126,0.010570827663850077,0.8230167374694085,0.005910657539917742,0.09382877961294706
2024-10-16,2024-10-17,495,0.007838166036588377,0.12442702840587387,-0.0015960883268036881,6.0992892495329785e-05,4.4395432179776433e-07,0.9927738101026043,0.007226189897395537,0.12397664662678655,0.01057716829274436,-0.2036303287469524,0.005906102753142215,0.09375647461444922
2024-10-17,2024-10-18,495,0.007836938789487255,0.1244075464621131,0.0027697863672714973,6.0972672280348305e-05,4.449373098216532e-07,0.9927555417283309,0.0072444582716691495,0.12395609470553585,0.01058887161481603,0.3534270767799011,0.005426939291836808,0.08614999047867106
2024-10-18,2024-10-21,495,0.007755986868513177,0.12312247455581092,-0.008170001973962119,5.971063095020316e-05,4.447013543456745e-07,0.9926074491269655,0.007392550873034526,0.12266653577667871,0.0105860635410482,-1.053380067871145,0.0057418610869887235,0.09114921899310703
2024-10-21,2024-10-22,495,0.0077337525988402,0.12276951646698386,-0.004122792118026633,5.936729910636808e-05,4.4363015369946745e-07,0.9925827911522576,0.007417208847742394,0.12231336547902177,0.010573305950943907,-0.5330907687226654,0.005764094509708445,0.09150216363696796
2024-10-22,2024-10-23,495,0.007694635064103675,0.12214854485409521,-0.003541419960843975,5.8762342591762147e-05,4.4506617797161276e-07,0.9924829309841521,0.0075170690158479995,0.12168857930440335,0.010590404942628324,-0.46024534384549204,0.005827771425983593,0.0925130033452851
2024-10-23,2024-10-24,495,0.0076889857887996495,0.12205886538884207,-0.00020863740590041694,5.867497202522068e-05,4.4553043514229093e-07,0.9924640282710555,0.007535971728944531,0.12159807955044197,0.010595927031452101,-0.02713458076672918,0.00564611110653519,0.08962923517519096
2024-10-24,2024-10-25,495,0.007678826125691249,0.12189758573690791,-0.0046641269895606125,5.851687094877361e-05,4.4749971982485693e-07,0.9924106758920574,0.007589324107942583,0.12143414461794076,0.010619318687932101,-0.6074010419321413,0.005492978463852799,0.08719832983432863
2024-10-25,2024-10-28,495,0.0076368311345908204,0.12123093592033529,0.005533117713352202,5.787315118219341e-05,4.480385960622976e-07,0.992317739096788,0.007682260903211938,0.12076437429106623,0.0106257106213043,0.7245305828866759,0.005576566074330964,0.0885252420143968
2024-10-28,2024-10-29,495,0.0076383952427943064,0.12125576536831541,-0.002749772994569628,5.790070300757873e-05,4.443788775639667e-07,0.9923836103540181,0.007616389645981896,0.12079311717937344,0.010582224583995542,-0.3599935467025788,0.005608469801111447,0.08903169797614065
2024-10-29,2024-10-30,495,0.0076063305164610255,0.12074675361790418,-0.00185778448981474,5.741286346738818e-05,4.434004582580774e-07,0.9923361719514432,0.007663828048556882,0.12028317252958463,0.010570568361305627,-0.24424188323058904,0.005483665732500217,0.08705049480721451
2024-10-30,2024-10-31,495,0.007597832648653862,0.12061185414855184,-0.01222891793746861,5.728172670878361e-05,4.453342481669529e-07,0.9922855201566722,0.007714479843327844,0.12014572456235584,0.010593593844303835,-1.609527151092918,0.0061084146803542586,0.09696807689444084
2024-10-31,2024-11-01,495,0.007628818557121256,0.12110374019626466,0.00010389990688363868,5.7747124300576154e-05,4.517482769014895e-07,0.9922378517504769,0.00776214824952316,0.12063281196981687,0.01066960944829638,0.013619396778895922,0.006040953243578901,0.09589715978567262
2024-11-01,2024-11-04,495,0.007624287293306051,0.12103180861318551,0.0009826922224237939,5.767899249624658e-05,4.5076423462153716e-07,0.9922455509884808,0.0077544490115192925,0.12056162784673297,0.01065798231958692,0.1288897158015773,0.005780805108845088,0.09176743617441466
2024-11-04,2024-11-05,495,0.007504246040482385,0.1191262128009452,0.012851247320784326,5.58650929894805e-05,4.4861564661504887e-07,0.9920336334175033,0.007966366582496727,0.11865076246425509,0.010632551102486757,1.7125301131462138,0.006201386570709141,0.09844395989923234
2024-11-05,2024-11-06,496,0.00747533418634236,0.11866725134496753,0.022855847289324487,5.543461850826561e-05,4.4600268923317796e-07,0.9920186519105278,0.007981348089472222,0.11819274031886617,0.010601541288263744,3.057501741003465,0.007882231443901213,0.12512654506089704
2024-11-06,2024-11-07,496,0.0075894562779370974,0.12047888338571679,0.002906041291285504,5.7143920044638326e-05,4.559265500804979e-07,0.9920845874245384,0.007915412575461626,0.12000111604168046,0.010718838118951394,0.38290507051651396,0.007783654073273172,0.12356167781541443
2024-11-07,2024-11-08,496,0.0075896849322860125,0.12048251316097733,0.0060887129420215125,5.7144144942071346e-05,4.591724292979863e-07,0.9920287155280016,0.0079712844719983,0.12000135218155661,0.01075692577752085,0.8022352701520632,0.007765007121770344,0.12326566663709862
2024-11-08,2024-11-11,496,0.007594140447232012,0.1205532422680364,0.005312108364730402,5.721070362629074e-05,4.6026550599449046e-07,0.9920191126849501,0.007980887315049916,0.12007121767445048,0.010769721793556768,0.6995009378140501,0.007565965987258832,0.12010598658156094
